GEOID,state,income,income.moe,age,age.moe
72093,Puerto Rico,12606.0,2893.0,40.7,1.8
72095,Puerto Rico,19541.0,2736.0,41.5,0.9
72097,Puerto Rico,14871.0,747.0,38.3,0.5
72099,Puerto Rico,14427.0,984.0,37.3,0.6
72101,Puerto Rico,16536.0,1655.0,35.2,0.1
72103,Puerto Rico,18704.0,1411.0,36.1,0.4
72105,Puerto Rico,17423.0,1787.0,37.0,0.7
72107,Puerto Rico,14110.0,1065.0,36.5,0.6
72109,Puerto Rico,13284.0,1240.0,41.7,1.0
72111,Puerto Rico,15497.0,1086.0,35.1,0.1
72113,Puerto Rico,16318.0,538.0,38.3,0.3
72115,Puerto Rico,15806.0,1397.0,39.1,0.5
72117,Puerto Rico,16755.0,1214.0,42.6,1.1
72119,Puerto Rico,22246.0,1550.0,38.6,0.6
72121,Puerto Rico,14795.0,1705.0,40.2,0.7
72123,Puerto Rico,15240.0,1454.0,36.5,0.6
72125,Puerto Rico,14797.0,1223.0,41.3,0.9
72127,Puerto Rico,21243.0,510.0,40.4,0.2
72129,Puerto Rico,16538.0,1217.0,39.0,0.5
72131,Puerto Rico,14345.0,1273.0,41.1,0.5
72133,Puerto Rico,15674.0,2135.0,35.5,0.2
72135,Puerto Rico,29976.0,1514.0,35.8,0.2
72137,Puerto Rico,23303.0,983.0,37.6,0.4
72139,Puerto Rico,30140.0,1368.0,37.8,0.4
72141,Puerto Rico,15725.0,905.0,39.7,0.8
72143,Puerto Rico,18016.0,1334.0,36.7,0.5
72145,Puerto Rico,16948.0,1234.0,38.5,0.8
72147,Puerto Rico,18104.0,3771.0,42.8,1.0
72149,Puerto Rico,17818.0,1255.0,35.9,0.3
72151,Puerto Rico,15627.0,1836.0,39.6,0.7
72153,Puerto Rico,14708.0,1245.0,40.8,0.7
